id,cx,mu,ft
0,2.2535050215377423,2.2535050215377423,1.182417685222519,10000.0
1,2.2001534346360856,2.2001534346360856,1.2157524875921804,331.83051916579916
2,2.1253305047216005,2.1253305047216005,1.2292201508275262,346.10259710444126
3,1.3871469472739615,1.3871469472739615,1.2612219967648675,10000.0
4,1.2259101136557817,1.2259101136557817,1.3987924975324841,314.1320343559642
5,0.700214229682691,0.700214229682691,1.4717856803249418,247.918830920368
6,0.5273311101093756,0.5273311101093756,1.3802489070579171,324.3746750430836
7,0.46065124607417685,0.46065124607417685,1.554606332403504,321.1614716074871
8,0.4189078813937459,0.4189078813937459,1.548419236871319,10000.0
